19,21,1776
19,27,1776
25,24,1778
15,19,1780
15,25,1780
56,14,1780
56,22,1780
56,23,1780
56,45,1780
56,47,1780
56,27,1780
8,61,1782
8,19,1782
8,16,1782
5,20,1789
5,18,1789
61,2,1791
61,20,1791
61,23,1791
20,23,1793
20,25,1793
20,21,1793
22,7,1795
27,20,1795
27,47,1795
27,11,1795
27,14,1795
27,2,1795
27,22,1795
27,21,1795
22,1,1796
22,25,1796
22,9,1796
22,19,1796
45,19,1796
45,22,1796
45,10,1798
45,11,1798
18,17,1808
18,11,1808
18,15,1808
24,23,1810
24,25,1810
24,6,1810
23,45,1813
24,15,1815
24,27,1815
24,8,1815
23,10,1815
23,17,1815
23,9,1815
23,11,1815
12,17,1818
24,2,1818
24,7,1818
6,24,1818
6,5,1818
6,10,1818
6,22,1818
6,12,1818
6,8,1818
6,15,1818
6,4,1824
6,2,1824
6,19,1824
6,18,1824
6,13,1824
6,45,1827
6,23,1827
6,16,1827
6,10,1829
6,21,1829
6,56,1829
4,5,1834
4,43,1834
4,25,1834
10,13,1837
10,7,1837
10,21,1837
10,15,1837
10,8,1837
10,1,1837
13,15,1843
13,56,1845
13,61,1845
13,12,1845
13,8,1845
13,24,1845
13,25,1845
7,3,1854
7,45,1854
14,45,1860
14,15,1860
14,22,1860
2,16,1861
2,8,1861
2,12,1861
9,1,1868
9,12,1868
9,4,1868
9,15,1868
9,47,1868
47,10,1870
47,9,1870
47,5,1870
47,16,1870
3,43,1872
3,56,1872
11,5,1882
16,12,1890
16,27,1890
19,45,1890
19,9,1890
19,23,1890
19,43,1893
19,6,1893
15,17,1894
15,12,1894
15,10,1894
15,11,1894
15,22,1894
16,47,1895
16,4,1895
16,24,1895
16,17,1895
56,17,1895
56,12,1895
1,21,1896
1,20,1896
1,24,1896
1,12,1896
1,11,1896
15,43,1897
15,3,1897
15,7,1897
15,24,1897
56,5,1898
56,9,1898
56,7,1898
56,2,1898
56,3,1898
56,43,1898
56,20,1900
56,14,1900
8,18,1901
8,13,1901
8,24,1901
8,1,1901
8,21,1901
8,43,1901
25,8,1902
25,17,1902
5,4,1903
5,15,1903
5,9,1903
5,47,1903
8,3,1903
8,10,1903
8,4,1903
8,23,1905
8,2,1905
8,12,1905
8,7,1905
8,45,1905
61,22,1906
5,23,1906
5,6,1906
5,56,1906
5,21,1906
20,17,1907
20,11,1907
61,27,1908
61,21,1908
61,19,1908
61,7,1908
61,25,1908
22,2,1910
22,20,1910
61,24,1911
61,17,1911
45,25,1912
45,21,1912
45,2,1912
45,17,1912
45,12,1914
45,20,1914
45,24,1914
45,15,1914
45,8,1914
61,11,1916
18,27,1918
18,6,1918
27,5,1918
27,25,1918
27,1,1921
27,8,1921
27,16,1921
27,10,1921
27,56,1921
27,4,1921
27,24,1921
27,20,1922
27,17,1922
27,45,1922
61,13,1922
61,9,1922
27,15,1924
27,22,1924
27,19,1924
27,5,1924
23,12,1925
23,47,1925
23,7,1925
23,4,1925
23,43,1925
23,15,1925
24,22,1930
24,21,1930
24,56,1930
12,15,1932
12,9,1932
12,24,1932
12,47,1932
12,4,1932
12,21,1935
12,2,1935
12,11,1935
12,16,1935
6,5,1946
6,14,1946
6,43,1946
6,9,1946
10,12,1949
10,16,1949
10,47,1949
10,3,1949
6,22,1949
6,47,1949
6,17,1949
6,20,1949
4,22,1950
4,2,1950
4,7,1950
4,3,1950
10,19,1951
10,5,1951
10,56,1951
10,23,1951
4,10,1952
4,23,1952
4,8,1952
4,19,1952
10,18,1953
10,13,1953
10,17,1953
10,24,1953
10,45,1953
4,61,1954
4,47,1954
4,17,1954
13,9,1955
13,17,1955
13,21,1955
2,20,1970
2,56,1970
2,10,1974
2,43,1974
2,7,1974
43,22,1977
43,8,1977
43,5,1977
43,11,1977
43,9,1977
43,17,1977
7,15,1980
7,5,1980
7,22,1980
7,4,1980
14,56,1983
14,11,1983
14,6,1983
14,47,1983
3,13,1983
3,27,1983
47,45,1984
47,14,1984
47,18,1984
47,15,1984
47,43,1984
14,16,1987
9,18,1991
9,22,1991
9,27,1994
9,14,1994
9,45,1994
9,2,1994
9,17,1994
11,47,1996
11,56,1996
11,43,1996
56,25,2012
56,24,2012
56,10,2012
56,23,2012
56,4,2012
19,2,2014
19,8,2014
19,11,2014
19,5,2014
56,8,2014
56,19,2014
56,9,2014
25,18,2016
25,23,2016
25,20,2016
25,11,2016
16,7,2016
16,22,2016
20,24,2016
20,43,2016
56,3,2017
56,6,2017
56,14,2017
56,45,2017
1,26,2018
15,56,2018
15,19,2018
25,45,2019
25,14,2019
25,13,2019
25,10,2019
25,22,2019
20,4,2019
20,22,2019
20,23,2019
20,15,2019
20,10,2019
20,45,2019
8,5,2021
8,20,2021
8,43,2021
8,22,2021
1,14,2022
1,23,2022
1,16,2022
8,25,2023
8,19,2023
8,1,2023
8,11,2023
8,15,2023
5,19,2027
5,3,2027
5,1,2027
5,24,2027
22,43,2030
27,47,2033
27,25,2033
27,2,2033
27,23,2033
45,47,2035
45,27,2035
45,23,2035
61,24,2039
61,21,2039
24,1,2041
18,25,2042
18,43,2042
18,47,2042
18,5,2042
23,19,2044
23,21,2044
23,20,2044
23,25,2044
23,22,2046
23,24,2046
23,5,2046
23,56,2048
23,7,2048
23,47,2048
23,6,2048
12,19,2056
12,17,2056
12,27,2056
12,5,2056
12,1,2056
6,1,2061
6,24,2061
6,19,2061
6,11,2061
6,8,2061
10,20,2063
10,47,2063
10,3,2063
10,9,2064
10,22,2064
10,7,2064
13,3,2074
13,11,2074
13,19,2074
13,43,2074
13,15,2075
13,27,2075
13,5,2077
13,6,2077
13,7,2077
4,5,2078
4,21,2078
4,2,2078
2,8,2089
2,45,2089
2,19,2089
2,16,2089
2,25,2089
2,14,2089
2,17,2091
2,13,2091
2,23,2091
7,13,2092
7,11,2092
7,47,2092
2,12,2094
2,61,2094
2,22,2094
2,21,2094
2,45,2097
2,15,2097
2,8,2097
2,47,2097
2,4,2097
2,17,2100
2,5,2100
2,19,2100
43,19,2101
43,21,2101
43,3,2101
43,45,2104
43,4,2104
43,16,2104
43,47,2104
43,27,2104
43,15,2104
47,23,2107
47,27,2107
47,22,2107
47,17,2107
47,19,2107
55,46,2107
47,25,2110
47,7,2110
47,4,2110
47,6,2110
14,25,2111
14,18,2115
14,23,2115
14,27,2115
9,4,2118
9,6,2118
9,25,2118
11,6,2119
11,20,2119
11,25,2119
11,7,2119
9,7,2119
9,18,2119
9,43,2119
9,56,2119
9,1,2119
11,4,2121
11,3,2123
11,14,2123
11,22,2123
11,10,2123
11,8,2123
11,18,2124
11,5,2124
11,2,2124
19,4,2125
19,45,2125
19,9,2125
19,17,2125
16,14,2127
16,2,2127
16,18,2127
56,20,2127
56,25,2127
56,5,2127
15,17,2129
15,27,2129
15,6,2129
15,8,2129
56,11,2130
56,7,2130
56,9,2130
56,8,2130
56,17,2130
56,13,2130
1,8,2131
1,27,2131
20,17,2134
8,10,2137
8,12,2137
8,14,2137
8,4,2137
8,23,2137
5,10,2138
5,27,2138
5,25,2138
5,20,2138
5,2,2138
5,11,2138
5,8,2138
25,1,2140
25,19,2140
25,7,2140
25,6,2140
20,47,2141
45,43,2146
45,21,2146
22,23,2147
22,5,2147
22,24,2147
22,11,2147
22,1,2147
22,14,2148
22,47,2148
22,10,2148
22,17,2148
22,16,2148
22,4,2153
22,27,2153
22,8,2153
24,4,2155
24,23,2155
24,25,2155
24,19,2155
18,9,2156
18,12,2160
18,14,2160
18,23,2160
23,10,2164
23,21,2164
23,2,2164
23,19,2164
23,43,2166
23,25,2166
23,45,2166
23,17,2166
23,9,2166
12,9,2167
12,24,2167
12,22,2167
12,23,2167
6,27,2175
6,25,2175
6,5,2175
10,27,2179
10,19,2179
10,2,2179
10,21,2179
10,17,2179
13,2,2193
13,23,2193
13,22,2193
13,12,2193
13,17,2195
13,61,2195
13,8,2195
13,56,2195
13,4,2195
4,26,2201
4,9,2201
4,22,2201
4,45,2201
4,23,2204
7,56,2206
7,25,2206
7,8,2206
7,23,2206
7,9,2206
43,25,2213
43,10,2213
2,11,2217
2,25,2217
2,7,2217
2,45,2220
2,24,2220
2,8,2220
14,2,2224
14,21,2224
14,11,2224
14,19,2224
14,5,2224
14,8,2224
9,13,2228
9,15,2228
9,24,2228
9,27,2228
9,5,2228
11,17,2233
11,20,2233
11,1,2233
11,9,2233
55,10,2233
55,40,2233
47,8,2234
47,9,2234
47,20,2234
47,21,2234
47,13,2234
47,56,2236
47,27,2236
47,11,2236
19,23,2242
19,26,2242
19,56,2242
19,7,2242
19,20,2242
16,12,2244
16,19,2244
16,4,2244
16,6,2244
16,1,2244
19,6,2244
19,14,2244
19,22,2244
19,13,2244
56,1,2245
56,6,2245
56,23,2245
56,26,2245
56,24,2245
15,47,2246
16,27,2249
25,23,2251
25,2,2251
25,43,2251
5,7,2255
5,56,2256
5,4,2256
5,19,2256
8,2,2257
26,24,2262
26,9,2262
26,4,2262
26,7,2262
26,56,2262
26,6,2262
27,21,2263
27,8,2263
27,7,2263
45,10,2263
45,9,2263
45,12,2263
24,10,2264
24,14,2264
24,15,2264
24,9,2264
24,5,2264
26,5,2264
26,27,2264
26,17,2264
26,45,2264
26,11,2264
26,23,2264
26,19,2264
45,24,2265
45,20,2265
45,2,2265
45,6,2265
45,56,2265
20,56,2266
20,25,2266
20,6,2266
24,6,2267
24,11,2267
24,27,2267
22,15,2269
22,20,2269
22,5,2269
22,25,2269
20,11,2269
20,7,2269
20,4,2269
20,22,2269
20,14,2269
20,5,2269
20,45,2273
20,10,2273
20,23,2273
20,27,2273
61,56,2277
61,45,2277
61,19,2277
23,20,2280
23,27,2280
23,11,2280
23,1,2280
23,56,2280
18,4,2281
18,19,2281
18,56,2281
12,11,2284
12,6,2284
6,7,2287
6,21,2287
12,14,2290
12,56,2290
10,5,2291
10,25,2291
10,18,2291
10,24,2291
10,8,2291
40,55,2293
13,20,2309
13,6,2309
13,9,2309
7,12,2318
7,14,2318
7,45,2318
7,27,2318
4,13,2324
4,5,2324
2,27,2332
2,18,2332
2,9,2332
14,20,2344
14,9,2344
14,56,2344
14,6,2344
47,10,2345
47,26,2345
47,15,2345
9,11,2348
11,16,2353
11,6,2353
11,13,2353
56,4,2357
56,19,2357
56,14,2357
19,16,2360
19,24,2360
19,27,2360
16,23,2365
16,11,2365
16,8,2365
16,26,2365
16,5,2365
48,10,2366
25,13,2368
25,9,2368
25,4,2368
25,14,2370
25,45,2370
25,26,2370
5,27,2372
5,18,2372
5,6,2372
8,45,2374
8,19,2374
8,6,2374
8,20,2374
8,7,2374
26,2,2376
26,22,2376
26,14,2376
8,24,2377
8,13,2377
8,16,2377
8,9,2377
8,26,2377
27,20,2378
27,6,2378
27,9,2378
8,27,2380
8,2,2380
8,14,2380
8,21,2380
8,17,2380
27,26,2381
27,13,2381
27,22,2381
45,5,2381
45,11,2381
45,14,2381
45,21,2381
24,19,2382
24,21,2382
24,22,2382
24,25,2382
27,4,2383
27,56,2383
27,61,2383
27,25,2383
24,45,2384
24,14,2384
24,4,2384
24,13,2386
24,20,2386
24,9,2386
24,8,2386
24,17,2388
24,23,2388
24,56,2388
1,12,2390
1,24,2390
24,18,2390
24,22,2390
20,12,2390
20,1,2390
61,6,2391
61,7,2391
61,25,2391
18,1,2392
18,2,2392
18,11,2392
18,26,2392
22,21,2392
22,13,2392
22,7,2392
22,6,2392
22,56,2392
22,26,2395
22,14,2395
22,45,2395
22,12,2395
22,17,2395
6,12,2397
6,22,2397
6,14,2397
23,26,2400
23,24,2400
12,21,2406
12,20,2406
12,9,2406
12,19,2406
10,48,2406
10,43,2406
7,26,2428
7,17,2428
13,27,2429
13,14,2429
13,11,2429
13,5,2429
7,56,2430
7,13,2430
7,11,2430
7,2,2430
7,25,2430
4,7,2435
4,11,2435
4,8,2435
4,26,2437
2,5,2446
2,4,2446
2,11,2446
14,25,2454
14,7,2454
9,20,2458
9,12,2458
9,8,2458
9,18,2458
9,7,2458
9,6,2458
11,24,2463
11,4,2463
11,12,2463
55,35,2465
56,20,2472
56,9,2472
19,61,2474
19,4,2474
19,2,2474
56,61,2475
56,26,2475
56,22,2475
56,25,2475
16,9,2479
35,55,2484
25,17,2486
25,27,2486
25,24,2486
25,21,2486
25,8,2486
5,21,2486
5,25,2486
5,20,2486
27,20,2495
27,18,2495
27,5,2495
45,7,2495
45,4,2495
8,22,2496
8,1,2496
8,12,2496
27,17,2500
27,6,2500
27,1,2500
27,2,2500
27,12,2500
27,14,2503
27,21,2503
27,9,2503
27,8,2503
61,26,2503
22,24,2505
22,11,2505
22,1,2507
22,18,2507
24,9,2507
24,6,2507
24,12,2507
18,22,2509
18,14,2509
24,21,2511
